device_id,model,platform
c4a588fa8de350c39311c9e745862587,"iPhone9,3",mobile
a4d06c0fcd5ff770b281378b2ed7d4b5,"iPhone12,5",mobile
98f2db8393bb9fda965c983361bf7c9c,"iPhone9,4",mobile
ac3e28c06f2cb0e39eef1644040382be,"iPhone10,2",mobile
87cbf3e1242502f0d6b3970b5d053e85,Samsung SM-A530F,mobile
4c3b9a5098b7d1a250cd6283f3822922,"iPhone7,2",mobile
c160584dae0dd5683db43dde4035953a,Samsung SM-A750GN,mobile
4e7d9f79006ce7963878ecf56f98348f,"iPhone8,4",mobile
1b4f544830ae9dbf359a454a3dbc3614,"iPhone9,4",mobile
b1b7b4d9945e41e1053ec3cd483d64fc,"iPhone9,4",mobile
1111acb6e2597d127762e5c48c862198,"iPhone11,8",mobile
bec0d5cee48d732e5e2832a99b4cd557,"iPhone11,6",mobile
baae8997b3cccfb1dcfc6d56f21d6b6e,"iPhone8,4",mobile
841863a1af0db42ba10ae8793ecd9007,"iPhone9,2",mobile
d772f6589667c4bf1349eac939dbb8cf,"iPhone9,4",mobile
88e0020d2f7ff8b33074205e2f6fc101,"iPhone11,6",mobile
871c24a89f006797b3c87138c555de83,"iPhone10,6",mobile
894d5d829d11843960fa54a80f09aef1,"iPhone8,2",mobile
8508e6be2d27137528248cb5af88a960,"iPhone11,2",mobile
a7b84de16a616304caf818ba47ed3b7c,"iPhone12,1",mobile
91ddb58573ab4a171cb6bd9c87045c9b,"iPhone10,2",mobile
a360272be3bef2f3e053c9dcf85e9642,Samsung SM-G975F,mobile
4875815b43bbff764ccc50587d9babc5,Samsung SM-N960F,mobile
84278dc8b5cddd6f0184c17b4a618878,"iPhone11,6",mobile
3538e89ef0e4f0070073a3c042a8c46c,"iPhone12,1",mobile
52da5df89efcba4999258365f47c4d01,Samsung SM-N975F,mobile
d71a30e30d161abc2eaf72adc928f15e,Samsung SM-A730F,mobile
919d0ff568a75e1083a948e921953c66,Samsung SM-A705F,mobile
aef7025183f42ec85c4fba50764242c6,"iPhone8,1",mobile
40b7eb5cd4ffecb309119806600d11cf,"iPhone9,4",mobile
0452f94d5eed8941b8e212a49ad254d6,"iPhone12,1",mobile
95b9e7d20e1aa38056fef75bcdd26112,Xiaomi M2007J3SG,mobile
9062aac15b83a2dd50752707499d1f5f,"iPhone12,1",mobile
ad148fc8eaec0dcfb24b9e5ff51238cf,devicemodel,mobile
15bb1d18c98b273e292d6e0e8e4f642a,devicemodel,mobile
09987ce4198771b7f149765e13c96870,h5,website
7bf7547bb67754f9a59146d061758c57,devicemodel,mobile
95372835ff264db1f48544cb69789640,"iPhone10,2",mobile
74dc03490e123dfc4d0e6d06143c0fcf,Xiaomi Redmi Note 8 Pro,mobile
b3dcb4f7dc1398a3859caf7b3954590f,Samsung SM-N975F,mobile
000266ee604bf4e95c9a7a0e88256265,Samsung SM-G955F,mobile
88bc1d919f06f604e0621ec27c4e92a1,"iPhone10,6",mobile
d397a503e2be11cea9d1bcf63f5c90f4,"iPhone8,1",mobile
072e1be48a9696c2b3b778b1e8fe13d6,"iPhone8,1",mobile
2cf2cc5b8f1a4604edcf464bc834a74a,"iPhone9,2",mobile
c76568749755d6189bcb46c9c93ef359,WIKO GETAWAY,mobile
637400cbadc78c3a6dfd5e9fa771c324,HUAWEI JKM-LX2,mobile
3caaa0b3219fa1fbf1cd97547d77a298,Samsung SM-G925F,mobile
9d64efaaa94725c496b4563815bf404b,"iPhone8,1",mobile
bdfdf72aa72db337876412f7435e2091,"iPhone11,6",mobile
ee1e00ee19b15ad11d5f97fc760491b2,Samsung SM-N960F,mobile
824c50527b243f9fbd68ce8a72697963,Samsung SM-N960F,mobile
f7480ff9f4c85404baafe01bc502e954,"iPhone9,2",mobile
d914a9632488cd323d0bd848df007773,"iPhone9,4",mobile
de860e946cfb354f87b24f1fcead615d,Samsung SM-A750GN,mobile
9ba19d99bf0d5433262cf17c67c866e7,"iPhone9,4",mobile
b82af3ba8b3e160173a3393654e250e4,Xiaomi MI 9,mobile
75501c49d2d0abd06e2d8ebc9916aa9f,"iPhone11,2",mobile
05b92929509d44ae152989d3e50ed701,Xiaomi Redmi Note 7,mobile
9b95eab81bd767293220fd73a2038f93,"iPhone11,6",mobile
ba2608782f03be139bfe10385343d45e,Samsung SM-A305F,mobile
af5fefe702d9f68eb5592f254c45b9e4,Sony H4133,mobile
e24b6e2cbf1701e92526ff236799ea3f,"iPhone7,1",mobile
2c9d8311e99c5e311f8b6394f76613a0,Xiaomi Mi MIX 2S,mobile
74c22df3f3959552a16790d1b75fb5c0,"iPhone9,2",mobile
c0cfe1dfe8a7b527acb5515c473fed49,Xiaomi MI 8,mobile
2a00f6b7af8f60354b6e8c1b81b1a47a,"iPhone7,2",mobile
dab08c4bd5f011c5750734853920a7f1,"iPhone9,2",mobile
874cd6854ad2af0bcc700bb33dbaab98,"iPhone9,4",mobile
f0443fed929fe2ecd619b62d52e99f1f,HTC HTC U12+,mobile
73db0e52aad06614f1f6373816dc3dda,"iPhone9,4",mobile
9b742a8914c0016e0239e2ee80d258af,"iPhone9,4",mobile
5b9f2ef0b7a15f57b9aae6da7612bc00,"iPhone10,6",mobile
fb296396c1a4f628f36304790afff956,"iPhone9,4",mobile
8baf658ddac8b81122b6def6e192c77d,Samsung SM-G950F,mobile
31b0644bafccfe31b44393cd21e5e57e,Xiaomi Redmi Note 5A,mobile
b17c9f0b7f84a4c07d1b624eafa93e30,OPPO CPH1819,mobile
d0ab7862d0f762a83d409e5dc25f1555,"iPhone9,4",mobile
d67290de5d90abde35dd77a9753ba58a,"iPhone11,6",mobile
9ded89c4aaa434bbaa6bdc3a6795b5bd,Samsung SM-G960N,mobile
3ea8c87ab84b75827a613b05add3ba02,"iPhone9,2",mobile
334c3b55a3421b260f505eef587da46d,Samsung SM-M205G,mobile
7aa9b792d90454bb3e21e5371d7fff58,"iPhone8,2",mobile
62b85adacb6d7c345a0ce8ad4f204d83,Xiaomi Redmi Note 5,mobile
c9c4ee68ed4165372e48b1d96d60fe77,"iPhone9,2",mobile
6b815beb3c0e2fcf5931f5b278d1ba40,"iPhone10,6",mobile
ef2ccdb67235cf23aa8b6768e68c695b,HUAWEI RNE-L22,mobile
22200a72dd71168b9c3bb4c08ced8769,Sony G8232,mobile
2e93bc5f4eb4f3f676d06bf2f8cb330c,HMD Global TA-1021,mobile
0c5e550447ae0142fd7f01f5bc58f9ea,"iPhone10,3",mobile
757b97d81d74c1f840603ba0a6c8b14a,"iPhone8,1",mobile
fbd244e1c9da710f6c509123cd1bdbea,"iPhone8,1",mobile
026004ec2d7e69dcdfa26e76772eb678,Sony H8324,mobile
922bfbbf9f950d20523a60a4807caee3,"iPhone10,2",mobile
fd0bb6e5eeae2a89d72141843aa61a13,Samsung SM-A920F,mobile
ca00fcd9a606dae352722e5a57765ede,"iPhone7,1",mobile
68283b479004a57fad77b8e8cfebf706,"iPhone11,6",mobile
4686fb13c8c0a25882fd60b88784266f,"iPhone9,4",mobile
cc9fd67fb66e3c7a72f2d668c996a88c,Sony E6883,mobile
077a517fbbe028d43008b1dd3d4367ba,"iPhone8,2",mobile
07f2c9f72143082a0ef9e14b3508b482,Xiaomi MI 8,mobile
d03dae2a3223bef1874df54af91af71f,Samsung SM-G930F,mobile
5a1872c182c9327e5fe86a2374b109b3,"iPhone10,5",mobile
6648fae6728601b1e4c3ba2d8ff4f22c,Samsung SM-N950F,mobile
a96806eb39329932d445666d527605c1,"iPhone9,4",mobile
2df7a624cf214d0c148658e03d8c1f42,Samsung SM-G973F,mobile
d14d0c73c3a85bfbda09f07bff8a4901,"iPhone8,1",mobile
abc0d2f699c71064ab8a50e7982464f7,"iPhone6,1",mobile
8038886780aa539ceed306c477db2319,"iPhone9,2",mobile
f54e232ec290da9268c184b8e110904c,Samsung SM-G955F,mobile
ef17c9a8948e98334b07170e9d599263,"iPhone9,2",mobile
247721cacec0727db6b473e7873e5197,Samsung SM-G975F,mobile
c9bd1bcfd4f04c17917ff37b46e2afdd,"iPhone8,1",mobile
53da06721104e69bebfba206a40c5f2c,"iPhone12,3",mobile
e39512c25b51278be276f7602f874130,"iPhone8,1",mobile
fd714463d7d2ff6069efa1853e9beb31,"iPhone8,1",mobile
a7d32e28bae940233f21da882b53dce2,"iPhone10,6",mobile
02ca55ab6562c4dddec2e3f995e66534,"iPhone10,3",mobile
b1d5c5292be569b1357fa8b5c78fdd36,HUAWEI INE-LX2r,mobile
90c5a658363d8803d58b743e41da0a9f,"iPhone12,1",mobile
b29d58246f2f26ea9a4f56c86c7fe9c8,"iPhone12,1",mobile
a34c775030b292505fbc90cf2e5aaadd,Samsung SM-N950F,mobile
ada240e560895fb4d67cda8fdcf60838,h5,website
2add242f2676e658d32b73ff9ae5926c,"iPhone12,5",mobile
61b1aaf835b5e5acb6440474f7fc8bb0,Vsmart Active 3,mobile
55d37cbc97f4afedd8b5693261f3eae4,"iPhone12,5",mobile
d5bc0c3a38335463b349cf7498ab18b5,"iPhone8,1",mobile
61295fb3abefb2baca2f0ef804aa515d,HUAWEI MAR-LX2,mobile
4fc82b7ef13a115147c0e54557efad9a,"iPhone12,1",mobile
d378702aafcbaa31dbe17008433d5b9f,"iPhone12,5",mobile
9217e3175739314b30dd978740b0c4db,"iPhone10,3",mobile
b0848ba3d8920d09b326d2478c966b14,"iPhone11,2",mobile
7310043f3f13686d148b7d21c2e60f2e,"iPhone9,3",mobile
75d92006523b8e786190ebf8c3640223,"iPhone8,2",mobile
5580ee5191ac7e80a99937ba7f00cae0,"iPhone10,6",mobile
da04097a8bd59c9487f9c577ff44d802,"iPhone11,6",mobile
8b570395aaad33752833656ca4719e2f,devicemodel,mobile
a57b27b799d5bffc385025ae259cee33,"iPhone12,5",mobile
b541e7c10ae913867ebf5119d04b96b8,devicemodel,mobile
1c4e34b6e0f5359023b87cb76ec55aac,devicemodel,mobile
4b6694174c040ed58b882e0fdcf17020,"iPhone9,1",mobile
5bd799fe364335fa60b30f133e80fc9e,"iPhone12,1",mobile
a91cbce2d9ceae437e169127db82b0d8,Samsung SM-G610F,mobile
8c26e8cf26476ad99619a14f7b68c93b,"iPhone9,4",mobile
167e5ed01ee4455f3b00d4ddd5c34e30,Samsung SM-A305F,mobile
a43ebda89d592d4c45c9f8b26a516cf0,"iPhone11,2",mobile
3484931bcae469e05da5e3f414414da8,"iPhone8,2",mobile
82e45ffce767bdcd39739ed984a673cd,Samsung SM-J720F,mobile
c185404a3967a63f547e5c7a3e0f9edb,"iPhone10,5",mobile
bc0b1c394ec9d1c747ecd22268a4f56c,"iPhone10,5",mobile
92c59889bcb28768d7c53fa6d2d8834e,"iPhone11,6",mobile
ab44b9976f1f0226f33919ef376e4d4b,OPPO CPH1853,mobile
adeb020e057c7c0a0818f4817ff2c7e7,"iPhone8,4",mobile
e8fbceadce4e8c7a3e4f6e1694bf0477,"iPhone10,6",mobile
93ee26d521367f4411f58f2f4e0a1b7f,BlackBerry BBB100-1,mobile
a3200613aec36b0cfad66691c82547fb,"iPhone11,6",mobile
987eb6674fb3df6da6a65ff9df7e7064,"iPhone7,1",mobile
993261a261cc70eb985f18e1a05c86bb,"iPhone10,6",mobile
c0125c393b4a49ee3b569b5400020e1a,"iPhone10,6",mobile
b79d729f1053471ab14ab93699786cf7,"iPhone10,6",mobile
8abadf65a7e434847d8e572f220e1259,"iPhone10,5",mobile
fda075ca98a16a551c2b37e90e0c9775,Samsung SM-J730G,mobile
f9e9893ec279d1fa74a1697923f2a39b,"iPhone7,2",mobile
2324be3eb48f324a7c07ca5c99f9e00e,"iPhone10,3",mobile
ccb8273471664835ecd47c7a250492f0,"iPhone8,1",mobile
64ab53c57364ebab2e69b07459bb6981,"iPhone11,8",mobile
894ff859659fca442e2b97cf4fb78361,"iPhone9,1",mobile
cc3d001774fe1240b888ebbaae909290,Vsmart Live 4,mobile
ebf46609284cdeffb466e923e41b81e4,Samsung SM-A605G,mobile
22388449c745abefb5a0ced9ac169909,"iPhone11,2",mobile
16472354030f2902a2fa697287b58d69,"iPhone6,2",mobile
c2d51831befa665ed2efa5942d804576,Samsung SM-N950U,mobile
8ad7fe5b523498ec84f7b4a235ec8425,h5,website
dfb2e49f7cd2a72ee01296a6fae41610,"iPhone9,1",mobile
a9dd223995d59c9f85d90247e7da91d0,"iPhone6,2",mobile
6c4e7599a29613b9023e3b1faca88f62,"iPhone10,2",mobile
29d2ae0df59ce20b3dfc67985c7e46a3,Samsung SM-N960F,mobile
7e72336f7840ca6d6764064fef7bb4df,"iPhone9,2",mobile
0d8e37e7f178446c0117e780ab8f38eb,"iPhone11,6",mobile
427103b34c37f320cfbebfa6bac78ca1,HUAWEI INE-LX2,mobile
c135f7303d8be0105a05f93e49ebc0d3,"iPhone11,6",mobile
cf9deb3411fc7da920be705d5118cea9,"iPhone8,1",mobile
a07c1a6c4849991da50e1051d906f7af,"iPhone7,1",mobile
9c849d20903854acfe4932934372b815,Sony G8342,mobile
c3110e91df1fac6be81635a3eeda058d,"iPhone10,2",mobile
d6a7db39ea24825c6f6ae211a1d32ec7,"iPhone9,4",mobile
79bb869d7ce6afc2d05075bfa37c5a90,"iPhone9,4",mobile
927432abffc8c8cdc295e52a20c0afb7,"iPhone10,6",mobile
b039cc6545556ca91511affec872df88,"iPhone11,6",mobile
14fa694433788a1d039cc31c5056d1a5,"iPhone7,2",mobile
761c76cd84d235407a193471de8f6e54,Samsung SM-N960F,mobile
10acfe9bd6c21380ad342b72a238225e,"iPhone10,3",mobile
7ea07f475bca4906c224852658805442,"iPhone11,6",mobile
0809664a9db636e73af310b64a04dc62,Samsung SM-A207F,mobile
832a23ca198fb39d7924189615afba02,"iPhone12,5",mobile
2a7b544a96fdbf9bdce5e4c80d8ac379,"iPhone11,6",mobile
0ac142166d613eaf20f76a63b8d1802d,"iPhone12,1",mobile
217a6fcd35b760cc6a1b4eccf60dc76b,Realme RMX2151,mobile
4888d6c350d910861411edd357bf3d54,"iPhone10,3",mobile
d429e535dfe638d81afe83bcb38a8eae,devicemodel,mobile
843574a042c23e1809e5538cdddc7312,"iPhone12,1",mobile
dc476806809d63ec4a76de6c02b25452,devicemodel,mobile
ff696a380f600f16b65ecf4669e2e49d,"iPhone9,4",mobile
6727c93b85117853791ea08790c4ac7f,"iPhone12,1",mobile
94d19913e2550ae3fc2539c3ffee8b32,"iPhone8,2",mobile
bdd2c8edcb2e4abc4e8e832a8fc52961,"iPhone12,5",mobile
cbed1b0d3571a7cac5d0b6e000b57280,Samsung SM-J610F,mobile
70ef99e5a50b58794b1e4e8abddf1008,Samsung SM-G920F,mobile
fb0381c9c62567c1173613d3dff175d8,"iPhone7,2",mobile
39d3cb4175a95a3d7e39e2d58853df63,"iPhone10,6",mobile
8fcd47dc62d9f8a5e7a66d30518a1469,Samsung SM-A805F,mobile
57332f5ddb806155f7225a790414dccb,"iPhone7,2",mobile
ce2dcaed43d3ed1880b6dd5c2e507230,"iPhone10,3",mobile
f3c10f0810849ed8bb1b5bcd10ce4f86,Samsung SM-A705F,mobile
761b643859a054441848405588150f8f,"iPhone7,1",mobile
9dd7975e01a1316b561640396288b624,"iPhone8,1",mobile
c643cda93701ee4edb1372930e82166b,"iPhone9,2",mobile
5f3e6a13679ffacbfe2f5849a123e8e6,"iPhone11,6",mobile
0af3a8b79f93c10164248150af8776a2,OPPO CPH1819,mobile
daf4532c4ea67822dfea8f29836a9a51,Samsung SM-N950F,mobile
ec1fdc2946f6f2380ff347f801a5732e,"iPhone8,2",mobile
6b4c5a4692c522fa45bc86b9e2d1b159,LGE LG-H870,mobile
f7ba597be65bf277ac6035bcd0595c2b,"iPhone7,2",mobile
b7c30fd145183243620e7efc48bec8ae,"iPhone8,1",mobile
4cc9a2d83eacadffed9f96c65bca89c1,Samsung SM-G970F,mobile
98c715a0578505d269ed984d83cfeeb2,"iPhone9,4",mobile
936a10b1235b5e2df71c5cd737ee59c9,"iPhone9,4",mobile
1448a8022a57133df093896412f3c8af,"iPhone11,6",mobile
eb90a266fbe68f1ee96d363a4ace39f2,Xiaomi MI 8,mobile
278420798365dd1e74d16cdbb10ef457,"iPhone10,3",mobile
36d426d615394fb0dd503e5e943f15f6,"iPhone8,2",mobile
eb61bae76a3e93c6612f9373ab954760,"iPhone8,2",mobile
9e053f261a529746716df345af08f951,"iPhone10,5",mobile
9115b978ab801851fc0f3ba7e8a280ac,"iPhone7,2",mobile
8cc071dbb2f757bd332d50dc4134de70,"iPhone10,6",mobile
5e5e9f2e48a5c784c8420a45b7bf7d5e,"iPhone9,4",mobile
0111409b7d247851d6c9c955639c3989,"iPhone7,1",mobile
497f5703f8398249464887628d479866,Samsung SM-N935F,mobile
eae1dad121e4ad6c67f6734b6eae17d6,OPPO CPH1819,mobile
f200689bb23a2e648f0e3e4855b975a5,"iPhone9,3",mobile
bca153e65e3a403e27569f80508d8895,"iPhone11,6",mobile
1a2253355b8d133da1402543b76a8c43,"iPhone9,4",mobile
50f1a2845eb2a186873263bfab805640,Vsmart Joy 1+,mobile
b6b8d135d4a47cec2418e4c630588411,"iPhone6,1",mobile
7243195b554595584d8717e0c48b7efb,Samsung SM-G610F,mobile
bddfa2b052efbde71ee43876adb94209,"iPhone8,1",mobile
40ad68211552188efe288cdf18d3f219,"iPhone10,3",mobile
2999fc109b12eed578eef3d4c5547e80,HUAWEI HUAWEI NMO-L31,mobile
d62e7806d3668b9bd5cdbe4935272c7a,Samsung SM-G570Y,mobile
c2b3389a1c0027d239719acb38d58a12,"iPhone9,4",mobile
167e818d63304d4e363413362ec23a5e,"iPhone10,3",mobile
b6454534aace5eabf7f2cfef24b47d0e,Samsung SM-J730G,mobile
5ce4763e5f5872339c4edeedb1bd3fe5,"iPhone9,3",mobile
dd1527d40c0fb60076bd4e3b7145028b,OPPO A1601,mobile
b80ebdb731fb115cd97df05af8d932f8,"iPhone6,1",mobile
c68cbc7b7986a3edde271dd7fa84b3f3,"iPhone10,6",mobile
597066c1bb540283681fc7fbf4bad3c2,"iPhone7,2",mobile
b8a6caffd9fff63da0b0f1ae80e09d8a,"iPhone7,2",mobile
5573fe31c4f30693ca3dce737f8ae968,OPPO CPH1825,mobile
865a0b76b863459f888fda388b149f69,"iPhone10,6",mobile
1a7a05c5ffa7589045846a0009131bae,Xiaomi Mi MIX 2,mobile
29fc17f03f6add4c1a21faedc13c6815,devicemodel,mobile
eceba3ed7a83fb47ef0ad49aa652ecff,"iPhone8,1",mobile
3bdb74d07ef37f53817990fb70ebb97c,Sony G3416,mobile
793689a88a85260273f68e5e95d34d99,Samsung SM-A507FN,mobile
a86a18f698086b9253343329c2da1421,devicemodel,mobile
eb0161cf7a756969d9854507205f7d02,Samsung SM-N950F,mobile
c7e50d4a0e653415f61697c655580efb,Samsung SM-G955F,mobile
b2d4d219916ac737898132c27780e7e5,"iPhone9,2",mobile
968d92f442a47c85b873df16de7c39f1,"iPhone10,5",mobile
e6674a9f139da84b360911fc1abbc30d,"iPhone9,4",mobile
ff6461feed905aeb4a4ad5917a2fa5e4,"iPhone9,4",mobile
66d93c25aa81eafb8239234face07332,"iPhone10,3",mobile
82401e83f82986e4cc777a225807179b,"iPhone8,1",mobile
10d1db6c5e5cf8c84b76262f6b52facd,"iPhone9,4",mobile
8b7a60970bac33d5c39268aa8c57f857,"iPhone10,6",mobile
e7ae492457308d664bf9eafc18f07f06,"iPhone8,2",mobile
36c66da3134b813ab01494e2cff3c0a3,Samsung SM-A505F,mobile
f55d3c537bed03bbf4d647cca316e4a0,"iPhone8,2",mobile
955d51cfed66bf6913b3c80793ca674b,HUAWEI VOG-L29,mobile
260c3eb6dd135b8684dbf00b02e44c11,Samsung SM-E500H,mobile
c80e94e1eab317fa29897ea2110bcb0d,Samsung SM-G935P,mobile
d3fcfbc56ad511bd06d5e76a3835ce31,"iPhone11,6",mobile
b7fa33dccb4edc39acd1bdbfd87f176f,"iPhone12,5",mobile
06df85b3d022a3f8856f8fbc2d2a12cd,"iPhone8,1",mobile
fc907021e782e5b6db9a472a1f467bbf,"iPhone7,2",mobile
230b6a1e9f6af734ddf488e352408600,Samsung SM-J510FN,mobile
1ea6d98f6886cb8974c7a4551ee104e0,"iPhone9,4",mobile
80e3b11eebd667f1755c0626c3f99f36,Xiaomi Redmi Note 5,mobile
31cc4f4da93a26b4c25439e370b81d3a,"iPhone9,2",mobile
0bb28c4e83ff29e7bd057a0abcdd38da,"iPhone11,6",mobile
667f5aff90222b2058945090baff64a6,devicemodel,mobile
c433751ed968ccabeef67ca5cd21c880,Xiaomi MI 8,mobile
e0980bbb405a47328e327bc50e081c09,"iPhone12,5",mobile
28bdd58207c025efb1533473c02633e8,"iPhone7,1",mobile
93353bbc75a434bd866c0b7c23474c33,"iPhone9,2",mobile
56cf50c67eb35c2491aeaaa61fbd33ec,"iPhone11,6",mobile
f95a0b3f5bfe428ddfa7c7edc4484dce,OPPO CPH2113,mobile
8b70252427ac8db411db0979f7fba9e4,"iPhone7,1",mobile
a52301717edadd6f1ea2052387a1760f,Samsung SM-G965F,mobile
8da6fd78b7d0cfcd06541cdf70b3a551,"iPhone10,2",mobile
c57f0bc701670093da5615690b14a1b3,"iPhone8,1",mobile
6b5a4b32887b79db1f96732aa438cc1e,"iPhone9,3",mobile
221fccbe6fd5b103ecfec1b40216d3d2,Samsung SM-N975F,mobile
2c0f072970e4cdd29b0dba63a1653d05,"iPhone11,6",mobile
c6b5efafed911f48cae7ebb4a672b32b,"iPhone12,1",mobile
fd7b93df640d189b2bb85a589ed376d3,devicemodel,mobile
7a7119a906df63823cd58f5754655387,Realme RMX2032,mobile
7dd37d549037e8d5a97168ce48299509,"iPhone9,3",mobile
2b81e7d59414e9f17c23cd798b175562,"iPhone8,2",mobile
5bacc7a46d2cf8f0fe3be6010994649e,Vsmart Active 1+,mobile
b53e1aa664f7a61fe6e6888cf788757d,Samsung SM-N960F,mobile
1c5f4a2b278e769dfb214924f48e7f43,Samsung SM-G973F,mobile
326956f105fda0cdd1b79bc234bf3180,"iPhone9,4",mobile
e19277d893b80f7382d7ba114bc03f0b,"iPhone10,2",mobile
4a0d07ebe42affbf63c8d49590336d31,Samsung SM-N975F,mobile
3bd7d9e14b7ef0de6b19b2f61beaf49a,"iPhone10,2",mobile
49bbf78529ac47b9ceee6e2afab7a4d7,"iPhone11,6",mobile
2aeade2458f9d55a45512f6984a4c8f1,"iPhone12,1",mobile
bdbe1295441060d009bf41e5507ed434,Samsung SM-A507FN,mobile
321d9fd0a3e510a440dbb6be67611768,HUAWEI LYA-L29,mobile
c24dad88c4b26653aa18c4b644e589dd,"iPhone11,8",mobile
82b48ebd9bf75b72893e716ec71bbd35,"iPhone12,1",mobile
7ca36bdac7ffef86dd9de54e42b3acb9,OPPO A1601,mobile
37c3d2742528899e609162790948b46e,"iPhone8,1",mobile
23b9cbdfac743ecfcbd60142d86dd4bb,"iPhone12,1",mobile
d39e82ecb28ce680b0adddb69cec0a48,OnePlus IN2010,mobile
a724f82ff9faf5e9c87aa470ec86b762,"iPhone12,3",mobile
bf7550458ea435969281563d43d860a6,Xiaomi M2007J3SG,mobile
b3e3684974ab99cf2b3ad6d931a7f764,Samsung SM-N950F,mobile
78974ed9a8f01ace891e2088df258a45,Samsung SM-G991B,mobile
57ef8f0c11b976a7a620db2a63adb779,Asus ASUS_I001DE,mobile
dcc18aaa16f8d68e0e4dd31c9a26a7a1,Samsung SM-N970F,mobile
e0aea0fba351bfe8750c03d7b3f8ac84,"iPhone9,4",mobile
5535a009bf457a5ae9edd25ca36f51ec,Samsung SM-G930F,mobile
4d59098ca06343659e0de3dcb7ff8012,"iPhone11,6",mobile
0b1fb722fae1b500a1f1fe1f5d625eb1,devicemodel,mobile
9652356c2676073b3b9039ac606a3944,"iPhone10,3",mobile
a4c5203f5a8f3b1cd277c4c230d99379,Samsung SM-N975F,mobile
45d3847a37b2163b8347e032ca7d105b,Samsung SM-G965F,mobile
8f92483bc735c6a4faa964060eed85bd,Samsung SM-G955F,mobile
2c86ee61d158b443412be8fc487a3e81,Samsung SM-N950F,mobile
cf09d50f4e2780f7eb081927cba4c59d,"iPhone7,2",mobile
87ddad6866d3f9b72e61ac501e0e0024,Samsung SM-N920C,mobile
0be0606139c0e42e2094ce83d3dfbc14,"iPhone7,2",mobile
f7898df944dc1db6a98bae6e465ddf5a,"iPhone11,6",mobile
d7e5cb3ce6715a2480e694671c351eb3,"iPhone8,1",mobile
0283e14588491fd31d023940f056ce8c,"iPhone8,2",mobile
052652b54b09f7660ae0eb0649847fec,"iPhone7,1",mobile
2e84cd3cb492a26d7d8e4e3ec3daf52f,"iPhone9,2",mobile
c42fbf02660c32e00de686761ae8c4a3,HMD Global Nokia 6.1,mobile
10b507383824c5769503bba5facf4d91,Samsung SM-A505F,mobile
aa675f54dfb89bbd3009b32f24bdfd52,"iPhone10,2",mobile
2d4c530edc1e506d89c37c6de84bc5ec,"iPhone9,4",mobile
f6154f32761c69415d39637a3e0547e6,OPPO A1601,mobile
16eff36332d194e4c064f80d772bba97,"iPhone10,5",mobile
f4289bed9b5586904bd02c58dd7e0fe5,Xiaomi Redmi Note 7,mobile
30a614c5687ec52bdddd6ad48aae4cb9,"iPhone8,1",mobile
42959c5f5f3c095ee7513edd9e75bc9d,"iPhone10,3",mobile
1bc7a8512461b5be79f1b4db91f70093,"iPhone11,6",mobile
bf228be2a0cdf589bcc96bba180b961c,"iPhone10,3",mobile
f73a30297f051a971252ea6095d0ebd6,Samsung SM-G610F,mobile
c6006dee39e68f0cb6e927962383693a,"iPhone10,6",mobile
db16b046c0e8316ccd13af1bc7bfe68b,HUAWEI HMA-L29,mobile
915be7597abbf25ab2d2098f193c579b,"iPhone8,2",mobile
dda28d4a805e5819cea3ef5cd7213153,"iPhone10,5",mobile
c17ee87591ccad1c8ff594121b1cfbb6,Samsung SM-G610F,mobile
4366b52e619cca85c6d33edabaa1e42a,Huawei huawei rio-al00,mobile
1f7d780a23b44f187da81fb07fdc0e28,"iPhone8,1",mobile
35ca4a2c4beae7510af814ebb3a154b9,Samsung SM-G955F,mobile
69d8c0508f2696aeb2aabf29af27f245,"iPhone7,1",mobile
d9983ee0a0857ff8258a0e734cce586e,Samsung SM-J710F,mobile
022a7aba17b91108822958ad88ab0634,"iPhone9,4",mobile
a1baa22676a7de1d302e787efd4efd73,Sony E5563,mobile
bdd2b2fec9af283c66e4abaf3328bb16,"iPhone11,6",mobile
2abc7d5b33bb49cceaf7efdf2cea146c,Samsung SM-A920F,mobile
64957375ecfac352f98501db26a59a0e,HUAWEI RNE-L22,mobile
346ae4d1fb5ffd9364271be8ca705811,"iPhone7,2",mobile
bb79732d81124ab335afb93651e31e98,Vivo vivo y55a,mobile
9ed550cebdcb2d2a12f0eb0b803732c7,"iPhone9,4",mobile
a99bd4c434c4d66e0f5ba141bcac52f5,"iPhone7,2",mobile
67c967fce4effd6e46e186fc55d3138e,Asus ASUS_X013DA,mobile
308aedbb0a97a78e3fedfca86a8726b7,"iPhone11,6",mobile
b6b3ddda4cc731b799cec17e5804c1f3,HUAWEI LYA-L29,mobile
03862346944cd1bfec455daa6c669753,Samsung SM-G960U1,mobile
3ee21677093d6e2b6386b204b5523739,"iPhone7,1",mobile
207f0be9f9ff5e99e5780e8bafaadc53,"iPhone8,2",mobile
cd45e84b24b85b361335e1a78aa8c5a6,"iPhone8,2",mobile
9764f4bef97d4718c27db5a801da3007,"iPhone11,6",mobile
282308c4f86a7ff16829340f83a33ff5,Samsung SM-A750GN,mobile
702bf05e8cb722bb588234de7f9a8bcb,"iPhone8,1",mobile
d56762fb3e6bcbcdc1dbc35428b0782b,Xiaomi MI 6X,mobile
99e2f11ef9c4294ade59016f52aea369,"iPhone7,1",mobile
